date,iso_code,maxtempC,mintempC,tempC,FeelsLikeC,HeatIndexC,humidity,pressure,uvIndex,totalSnow_cm,sunHour,windspeedKmph,precipMM
2020-03-18,CRI,14,5,14,9,9,66,1014,3,0.0,10.2,4,0.6
2020-03-19,CRI,14,7,14,10,10,70,1017,3,0.0,8.8,3,2.2
2020-03-20,CRI,16,7,16,11,11,67,1023,3,0.0,8.8,3,0.9
2020-03-21,CRI,18,8,18,12,12,70,1022,3,0.0,10.2,3,4.7
2020-03-22,CRI,17,7,17,12,12,73,1018,3,0.0,7.5,4,1.5
2020-03-23,CRI,16,10,16,13,13,72,1019,3,0.0,6.1,6,1.8
2020-03-24,CRI,12,8,12,10,10,70,1022,3,0.0,6.1,7,3.3
2020-03-25,CRI,13,6,13,8,9,67,1019,3,0.0,7.5,8,1.8
2020-03-26,CRI,14,5,14,9,10,68,1019,3,0.0,7.5,9,3.8
2020-03-27,CRI,14,5,14,8,10,70,1021,3,0.0,12.3,8,0.1
2020-03-28,CRI,10,7,10,8,9,84,1022,2,0.0,7.9,3,1.3
2020-03-29,CRI,14,9,14,10,11,83,1020,3,0.0,7.9,8,2.2
2020-03-30,CRI,18,8,18,12,13,71,1025,4,0.0,12.7,5,0.0
2020-03-31,CRI,17,11,17,13,13,71,1022,3,0.0,12.8,10,0.0
2020-04-01,CRI,15,10,15,11,12,62,1016,4,0.0,12.8,10,0.0
2020-04-02,CRI,17,9,17,13,13,54,1017,4,0.0,12.8,8,0.0
2020-04-03,CRI,17,8,17,12,12,61,1018,4,0.0,12.8,7,0.0
2020-04-04,CRI,12,8,12,9,10,84,1014,3,0.0,8.0,7,2.7
2020-04-05,CRI,13,9,13,9,11,84,1007,3,0.0,8.0,12,8.0
2020-04-06,CRI,11,6,11,8,8,81,1010,2,0.0,8.1,3,13.5
2020-04-07,CRI,19,6,19,13,13,66,1016,4,0.0,12.9,4,0.2
2020-04-08,CRI,20,9,20,15,15,73,1014,5,0.0,13.0,5,0.0
2020-04-09,CRI,17,11,17,13,14,77,1016,3,0.0,8.1,6,0.0
2020-04-10,CRI,19,12,19,14,14,77,1017,4,0.0,8.1,6,0.2
2020-04-11,CRI,23,11,23,16,17,71,1017,5,0.0,13.0,4,0.0
2020-04-12,CRI,22,11,22,16,18,74,1016,4,0.0,12.0,6,0.0
2020-04-13,CRI,26,12,26,17,18,69,1018,4,0.0,13.1,5,0.0
2020-04-14,CRI,25,13,25,19,19,51,1021,6,0.0,13.1,6,0.0
2020-04-15,CRI,27,14,27,21,21,40,1018,5,0.0,13.1,4,0.0
2020-04-16,CRI,25,13,25,19,20,60,1012,6,0.0,13.1,3,0.0
2020-04-17,CRI,21,13,21,17,18,70,1013,4,0.0,12.0,6,1.0
2020-04-18,CRI,22,11,22,16,17,65,1016,5,0.0,13.2,5,0.0
2020-04-19,CRI,21,10,21,15,16,68,1018,5,0.0,13.2,5,0.0
2020-04-20,CRI,17,12,17,14,14,66,1019,5,0.0,13.2,7,0.0
2020-04-21,CRI,21,10,21,15,15,68,1022,4,0.0,13.3,7,0.0
2020-04-22,CRI,23,12,23,18,19,66,1024,5,0.0,13.3,7,0.0
2020-04-23,CRI,24,13,24,18,19,68,1022,5,0.0,13.3,9,0.0
2020-04-24,CRI,27,14,27,20,20,48,1018,6,0.0,13.3,7,0.0
2020-04-25,CRI,26,14,26,20,21,57,1017,5,0.0,9.6,7,0.0
2020-04-26,CRI,24,16,24,20,21,53,1017,6,0.0,13.4,8,0.0
2020-04-27,CRI,24,13,24,19,20,59,1019,5,0.0,13.4,9,0.0
2020-04-28,CRI,28,15,28,22,22,61,1018,6,0.0,13.4,7,0.0
2020-04-29,CRI,24,15,24,19,20,60,1016,5,0.0,8.4,8,0.0
2020-04-30,CRI,23,14,23,19,20,57,1018,4,0.0,13.4,9,0.0
2020-05-01,CRI,23,12,23,17,18,44,1018,5,0.0,13.5,9,0.0
2020-05-02,CRI,23,12,23,17,18,70,1019,5,0.0,13.5,8,0.0
2020-05-03,CRI,20,14,20,16,17,57,1021,5,0.0,13.9,9,0.0
2020-05-04,CRI,23,12,23,17,18,45,1020,5,0.0,13.9,8,0.0
2020-05-05,CRI,25,14,25,19,20,48,1020,6,0.0,13.9,9,0.0
2020-05-06,CRI,24,11,24,18,19,57,1020,5,0.0,14.0,8,0.0
2020-05-07,CRI,28,16,28,22,22,35,1014,5,0.0,14.0,7,0.0
2020-05-08,CRI,31,15,31,24,24,35,1011,6,0.0,12.2,3,0.0
2020-05-09,CRI,31,15,31,24,24,46,1012,7,0.0,14.0,4,0.0
2020-05-10,CRI,28,13,28,22,22,50,1012,6,0.0,14.0,5,0.0
2020-05-11,CRI,21,11,21,16,16,58,1013,4,0.0,12.2,11,0.1
2020-05-12,CRI,19,13,19,16,16,68,1015,4,0.0,8.8,10,1.4
2020-05-13,CRI,21,11,21,16,16,64,1018,4,0.0,11.1,6,0.1
2020-05-14,CRI,23,12,23,17,18,66,1019,4,0.0,11.2,7,0.2
2020-05-15,CRI,23,12,23,17,18,60,1017,5,0.0,14.5,9,0.0
2020-05-16,CRI,26,12,26,19,20,53,1014,6,0.0,14.5,6,0.0
2020-05-17,CRI,18,14,18,16,16,82,1011,4,0.0,9.1,11,5.0
2020-05-18,CRI,19,14,19,15,16,67,1013,4,0.0,12.3,12,2.5
2020-05-19,CRI,20,11,20,15,15,65,1017,5,0.0,14.5,9,0.7
2020-05-20,CRI,24,12,24,17,17,63,1019,4,0.0,13.4,7,0.0
2020-05-21,CRI,26,15,26,20,20,59,1016,6,0.0,14.5,7,0.0
2020-05-22,CRI,22,11,22,16,17,57,1014,5,0.0,14.5,8,0.0
2020-05-23,CRI,26,14,26,21,21,48,1013,6,0.0,14.5,7,0.0
2020-05-24,CRI,30,14,30,22,22,38,1013,6,0.0,14.5,6,0.0
2020-05-25,CRI,32,19,32,26,26,36,1011,7,0.0,14.5,5,0.0
2020-05-26,CRI,35,22,35,28,28,36,1011,7,0.0,14.5,5,0.0
2020-05-27,CRI,35,22,35,29,29,39,1011,8,0.0,14.5,5,0.0
2020-05-28,CRI,37,21,37,30,30,38,1011,8,0.0,14.5,4,0.0
2020-05-29,CRI,28,18,28,25,25,49,1010,7,0.0,14.5,8,0.0
2020-05-30,CRI,23,14,23,19,20,66,1013,4,0.0,10.3,11,1.8
2020-05-31,CRI,25,14,25,19,20,65,1014,6,0.0,14.5,4,0.0
2020-06-01,CRI,27,14,27,20,21,57,1014,6,0.0,14.5,6,0.0
2020-06-02,CRI,32,15,32,24,24,43,1014,7,0.0,14.5,6,0.0
2020-06-03,CRI,35,20,35,28,28,36,1014,7,0.0,14.5,6,0.0
2020-06-04,CRI,34,21,34,29,29,34,1009,7,0.0,14.5,6,0.0
2020-06-05,CRI,23,16,23,20,21,52,1008,6,0.0,14.5,10,0.0
2020-06-06,CRI,20,13,20,16,16,60,1014,4,0.0,14.5,11,0.0
2020-06-07,CRI,20,12,20,14,15,56,1019,5,0.0,14.5,16,0.0
2020-06-08,CRI,25,12,25,19,18,44,1020,6,0.0,14.5,10,0.0
2020-06-09,CRI,29,16,29,22,22,39,1019,6,0.0,14.5,7,0.0
2020-06-10,CRI,30,15,30,24,24,48,1017,7,0.0,14.5,7,0.0
2020-06-11,CRI,30,16,30,23,23,52,1014,5,0.0,12.4,8,0.0
2020-06-12,CRI,22,15,22,18,19,61,1018,4,0.0,12.4,10,0.2
2020-06-13,CRI,22,12,22,17,17,61,1019,5,0.0,14.5,10,0.0
2020-06-14,CRI,25,13,25,19,19,64,1015,6,0.0,14.5,9,0.0
2020-06-15,CRI,24,17,24,19,20,55,1016,6,0.0,14.5,9,0.0
2020-06-16,CRI,22,12,22,17,17,62,1015,5,0.0,14.5,11,0.0
2020-06-17,CRI,30,14,30,22,22,44,1013,6,0.0,14.5,8,0.0
2020-06-18,CRI,34,19,34,26,26,30,1010,7,0.0,14.5,5,0.0
2020-06-19,CRI,35,18,35,27,27,32,1011,7,0.0,14.5,5,0.0
2020-06-20,CRI,34,19,34,27,27,37,1013,7,0.0,14.5,6,0.0
2020-06-21,CRI,30,20,30,26,26,53,1013,7,0.0,14.5,7,0.0
2020-06-22,CRI,36,18,36,28,28,53,1012,7,0.0,14.5,5,0.0
2020-06-23,CRI,36,19,36,29,29,50,1011,7,0.0,14.5,5,0.0
2020-06-24,CRI,35,20,35,28,28,53,1008,7,0.0,14.5,5,0.0
2020-06-25,CRI,35,19,35,28,28,56,1007,7,0.0,14.5,6,0.0
2020-06-26,CRI,36,20,36,29,29,52,1009,8,0.0,14.5,6,0.0
2020-06-27,CRI,35,20,35,28,28,47,1009,7,0.0,14.5,6,0.0
2020-06-28,CRI,25,16,25,20,21,56,1006,6,0.0,14.5,10,0.0
2020-06-29,CRI,29,14,29,21,21,48,1010,6,0.0,14.5,8,0.0
2020-06-30,CRI,33,18,33,26,26,35,1012,7,0.0,14.5,5,0.0
2020-07-01,CRI,28,14,28,23,23,59,1010,6,0.0,14.5,8,0.0
2020-07-02,CRI,28,14,28,22,22,59,1010,6,0.0,14.5,9,0.0
2020-07-03,CRI,30,14,30,22,22,48,1014,6,0.0,14.5,8,0.0
2020-07-04,CRI,30,17,30,23,23,39,1016,7,0.0,14.5,7,0.0
2020-07-05,CRI,29,18,29,24,24,39,1015,7,0.0,14.5,8,0.0
2020-07-06,CRI,27,17,27,22,22,47,1013,6,0.0,14.5,8,0.0
2020-07-07,CRI,29,16,29,22,22,54,1013,6,0.0,14.5,7,0.0
2020-07-08,CRI,34,17,34,26,26,49,1011,7,0.0,14.5,5,0.0
2020-07-09,CRI,33,18,33,27,27,39,1010,7,0.0,14.5,6,0.0
2020-07-10,CRI,32,17,32,25,25,42,1013,7,0.0,13.4,7,0.0
2020-07-11,CRI,34,17,34,26,26,36,1015,7,0.0,14.5,6,0.0
2020-07-12,CRI,36,20,36,28,28,29,1012,8,0.0,14.5,6,0.0
2020-07-13,CRI,33,19,33,27,27,53,1011,7,0.0,14.5,6,0.0
2020-07-14,CRI,32,15,32,24,24,57,1011,7,0.0,14.5,8,0.0
2020-07-15,CRI,34,15,34,25,25,56,1011,7,0.0,14.5,6,0.0
2020-07-16,CRI,34,18,34,27,27,50,1011,7,0.0,14.3,5,0.0
2020-07-17,CRI,35,19,35,28,28,50,1013,7,0.0,14.3,5,0.0
2020-07-18,CRI,35,20,35,29,29,48,1013,7,0.0,14.2,5,0.0
2020-07-19,CRI,33,19,33,27,27,48,1013,7,0.0,14.2,5,0.0
2020-07-20,CRI,32,19,32,27,27,55,1013,7,0.0,14.2,5,0.0
2020-07-21,CRI,29,18,29,24,24,58,1010,6,0.0,14.2,5,0.0
2020-07-22,CRI,28,15,28,22,22,67,1009,6,0.0,13.4,8,0.0
2020-07-23,CRI,31,15,31,23,23,61,1011,6,0.0,14.2,8,0.0
2020-07-24,CRI,31,14,31,23,23,60,1011,6,0.0,14.2,6,0.0
2020-07-25,CRI,34,15,34,25,25,57,1011,7,0.0,14.1,5,0.0
2020-07-26,CRI,34,19,34,28,28,50,1012,7,0.0,14.1,5,0.0
2020-07-27,CRI,33,19,33,27,27,49,1012,7,0.0,14.1,5,0.0
2020-07-28,CRI,33,19,33,27,27,46,1011,7,0.0,14.1,6,0.0
2020-07-29,CRI,31,20,31,26,26,53,1012,7,0.0,14.1,5,0.0
2020-07-30,CRI,33,18,33,26,26,46,1013,7,0.0,14.1,5,0.0
2020-07-31,CRI,33,19,33,26,26,38,1014,7,0.0,14.0,6,0.0
2020-08-01,CRI,31,19,31,25,25,48,1015,7,0.0,14.0,7,0.0
2020-08-02,CRI,33,19,33,27,27,47,1014,7,0.0,14.0,7,0.0
2020-08-03,CRI,32,19,32,26,26,46,1015,7,0.0,14.0,7,0.0
2020-08-04,CRI,27,16,27,22,22,68,1014,6,0.0,14.0,8,0.0
2020-08-05,CRI,24,16,24,19,20,71,1013,5,0.0,12.2,8,0.0
2020-08-06,CRI,28,15,28,21,21,66,1012,6,0.0,13.9,8,0.0
2020-08-07,CRI,32,16,32,24,24,58,1013,7,0.0,13.9,6,0.0
2020-08-08,CRI,34,18,34,27,27,50,1013,7,0.0,13.9,5,0.0
2020-08-09,CRI,36,19,36,29,29,40,1012,8,0.0,13.9,5,0.0
2020-08-10,CRI,35,19,35,29,29,44,1012,8,0.0,13.9,5,0.0
2020-08-11,CRI,33,19,33,28,28,53,1012,7,0.0,13.8,6,0.0
2020-08-12,CRI,35,19,35,28,28,48,1011,7,0.0,13.8,5,0.0
2020-08-13,CRI,35,19,35,28,28,40,1012,7,0.0,13.8,4,0.0
2020-08-14,CRI,37,20,37,29,29,33,1011,8,0.0,13.8,6,0.0
2020-08-15,CRI,36,21,36,30,30,39,1011,8,0.0,13.3,6,0.0
2020-08-16,CRI,33,21,33,28,28,44,1012,6,0.0,10.8,8,1.3
2020-08-17,CRI,36,21,36,29,29,36,1013,6,0.0,13.3,8,0.3
2020-08-18,CRI,36,22,36,29,29,31,1013,8,0.0,13.3,7,0.0
2020-08-19,CRI,34,22,34,28,28,30,1012,7,0.0,13.3,8,0.0
2020-08-20,CRI,31,20,31,26,26,51,1011,7,0.0,13.2,8,0.0
2020-08-21,CRI,32,20,32,27,27,56,1009,7,0.0,13.2,7,0.0
2020-08-22,CRI,34,20,34,28,28,53,1010,7,0.0,13.2,5,0.0
2020-08-23,CRI,33,18,33,26,26,42,1011,7,0.0,13.2,5,0.0
2020-08-24,CRI,34,19,34,27,27,37,1010,7,0.0,13.2,4,0.0
2020-08-25,CRI,34,20,34,28,28,50,1010,7,0.0,13.1,5,0.0
2020-08-26,CRI,32,19,32,27,27,58,1009,7,0.0,13.1,6,0.0
2020-08-27,CRI,35,19,35,27,27,48,1008,7,0.0,13.1,4,0.0
2020-08-28,CRI,36,19,36,28,28,45,1008,7,0.0,13.1,4,0.0
2020-08-29,CRI,35,20,35,28,28,43,1009,7,0.0,13.0,5,0.0
2020-08-30,CRI,36,20,36,29,29,42,1009,7,0.0,13.0,4,0.0
2020-08-31,CRI,35,19,35,28,28,37,1008,7,0.0,13.0,4,0.0
2020-09-01,CRI,34,19,34,27,27,41,1010,7,0.0,13.0,5,0.0
2020-09-02,CRI,33,19,33,27,27,49,1014,7,0.0,12.9,5,0.0
2020-09-03,CRI,32,19,32,26,26,50,1015,7,0.0,12.9,7,0.0
2020-09-04,CRI,31,19,31,24,24,49,1015,7,0.0,12.9,8,0.0
2020-09-05,CRI,36,20,36,28,28,31,1015,8,0.0,12.9,5,0.0
2020-09-06,CRI,39,26,39,32,32,21,1013,8,0.0,12.9,5,0.0
2020-09-07,CRI,37,25,37,30,30,26,1010,8,0.0,12.8,7,0.0
2020-09-08,CRI,33,21,33,28,28,29,1005,7,0.0,12.8,8,0.0
2020-09-09,CRI,36,21,36,29,29,41,1009,8,0.0,12.8,4,0.0
2020-09-10,CRI,33,19,33,27,27,47,1014,7,0.0,12.8,4,0.0
2020-09-11,CRI,30,19,30,25,25,60,1015,7,0.0,12.7,6,0.0
2020-09-12,CRI,31,18,31,24,24,51,1012,7,0.0,12.7,6,0.0
2020-09-13,CRI,30,19,30,25,25,50,1013,7,0.0,12.7,6,0.0
2020-09-14,CRI,31,18,31,24,24,46,1014,7,0.0,12.7,6,0.0
2020-09-15,CRI,32,18,32,25,25,61,1016,7,0.0,12.6,6,0.0
2020-09-16,CRI,30,17,30,24,24,72,1015,6,0.0,12.6,8,0.0
2020-09-17,CRI,30,21,30,26,26,65,1014,7,0.0,12.6,7,0.0
2020-09-18,CRI,26,17,26,22,22,68,1015,6,0.0,12.6,8,0.0
2020-09-19,CRI,26,16,26,22,22,68,1015,6,0.0,12.5,8,0.0
2020-09-20,CRI,34,16,34,24,24,44,1011,7,0.0,12.5,4,0.0
2020-09-21,CRI,32,20,32,26,26,42,1011,6,0.0,12.5,5,0.0
2020-09-22,CRI,27,18,27,23,23,50,1015,6,0.0,12.5,7,0.0
2020-09-23,CRI,28,17,28,23,23,50,1017,6,0.0,12.5,8,0.0
2020-09-24,CRI,27,17,27,22,22,73,1016,5,0.0,11.8,9,0.0
2020-09-25,CRI,27,15,27,20,20,61,1015,6,0.0,11.6,7,0.0
2020-09-26,CRI,28,17,28,22,22,63,1015,6,0.0,11.6,7,0.0
2020-09-27,CRI,33,18,33,25,25,41,1011,7,0.0,11.6,5,0.0
2020-09-28,CRI,37,22,37,30,30,28,1012,8,0.0,8.7,4,0.0
2020-09-29,CRI,37,22,37,30,30,33,1015,8,0.0,8.7,3,0.0
2020-09-30,CRI,33,20,33,27,27,41,1016,7,0.0,8.7,7,0.0
2020-10-01,CRI,34,23,34,28,28,27,1015,7,0.0,8.7,6,0.0
2020-10-02,CRI,33,23,33,27,27,26,1014,7,0.0,8.7,6,0.0
2020-10-03,CRI,33,21,33,27,27,34,1012,7,0.0,8.7,5,0.0
2020-10-04,CRI,30,20,30,26,26,41,1013,7,0.0,8.7,6,0.0
2020-10-05,CRI,32,19,32,25,25,39,1015,7,0.0,8.7,4,0.0
2020-10-06,CRI,33,17,33,25,25,33,1014,7,0.0,8.7,4,0.0
2020-10-07,CRI,29,16,29,23,23,49,1012,6,0.0,8.7,4,0.0
2020-10-08,CRI,24,14,24,18,19,68,1014,4,0.0,7.2,5,0.0
2020-10-09,CRI,24,13,24,18,19,71,1015,4,0.0,8.7,5,0.0
2020-10-10,CRI,24,14,24,18,19,71,1015,6,0.0,8.7,6,0.0
2020-10-11,CRI,25,15,25,19,20,65,1017,6,0.0,8.7,7,0.0
2020-10-12,CRI,29,17,29,22,22,46,1017,6,0.0,8.7,5,0.0
2020-10-13,CRI,30,18,30,23,23,35,1017,6,0.0,8.7,5,0.0
2020-10-14,CRI,30,19,30,23,23,41,1017,6,0.0,8.7,6,0.0
2020-10-15,CRI,32,19,32,25,25,23,1014,7,0.0,8.7,4,0.0
2020-10-16,CRI,33,21,33,27,27,18,1013,7,0.0,8.7,4,0.0
2020-10-17,CRI,35,20,35,27,27,22,1012,7,0.0,8.7,3,0.0
2020-10-18,CRI,32,18,32,25,25,38,1014,7,0.0,8.7,5,0.0
2020-10-19,CRI,29,17,29,24,24,49,1014,6,0.0,8.7,5,0.0
2020-10-20,CRI,30,17,30,23,23,42,1011,6,0.0,8.7,4,0.0
2020-10-21,CRI,30,18,30,24,24,36,1008,7,0.0,8.7,4,0.0
2020-10-22,CRI,30,17,30,23,23,39,1008,6,0.0,8.7,4,0.0
2020-10-23,CRI,26,16,26,20,21,55,1013,6,0.0,8.7,5,0.0
2020-10-24,CRI,23,13,23,18,19,74,1014,4,0.0,7.2,4,0.0
2020-10-25,CRI,24,15,24,18,19,72,1013,4,0.0,7.2,6,0.0
2020-10-26,CRI,24,11,24,16,17,25,1017,5,0.0,8.7,6,0.0
2020-10-27,CRI,25,13,25,18,19,14,1020,5,0.0,8.7,3,0.0
2020-10-28,CRI,27,13,27,20,20,23,1018,6,0.0,8.7,4,0.0
2020-10-29,CRI,28,14,28,21,21,23,1017,6,0.0,8.7,3,0.0
2020-10-30,CRI,27,14,27,21,21,31,1017,6,0.0,8.7,3,0.0
2020-10-31,CRI,28,14,28,21,21,25,1017,6,0.0,8.7,3,0.0
2020-11-01,CRI,28,16,28,22,22,24,1019,6,0.0,8.7,2,0.0
2020-11-02,CRI,28,15,28,20,20,23,1018,6,0.0,8.7,3,0.0
2020-11-03,CRI,28,16,28,21,21,29,1017,6,0.0,8.7,5,0.0
2020-11-04,CRI,26,14,26,20,20,50,1021,6,0.0,8.7,5,0.0
2020-11-05,CRI,28,16,28,22,22,51,1019,6,0.0,8.7,4,0.0
2020-11-06,CRI,15,11,15,14,14,66,1010,3,0.0,7.1,12,1.4
2020-11-07,CRI,16,7,16,10,11,62,1007,3,0.0,7.1,7,0.3
2020-11-08,CRI,15,8,15,9,11,49,1010,3,0.0,7.1,15,0.1
2020-11-09,CRI,15,8,15,10,11,33,1020,4,0.0,8.7,6,0.0
2020-11-10,CRI,18,6,18,11,11,36,1022,4,0.0,8.7,4,0.0
2020-11-11,CRI,16,7,16,11,11,57,1019,4,0.0,8.7,4,0.0
2020-11-12,CRI,19,8,19,13,13,49,1018,4,0.0,8.7,4,0.0
2020-11-13,CRI,18,9,18,12,13,59,1020,3,0.0,8.7,4,0.0
2020-11-14,CRI,19,12,19,15,15,68,1022,5,0.0,8.7,5,0.0
2020-11-15,CRI,20,9,20,14,14,62,1023,5,0.0,8.7,5,0.0
2020-11-16,CRI,25,12,25,18,18,61,1017,4,0.0,8.7,3,0.0
2020-11-17,CRI,17,13,17,14,15,66,1013,3,0.0,7.1,10,2.1
2020-11-18,CRI,18,12,18,14,15,78,1018,4,0.0,7.1,7,4.8
2020-11-19,CRI,16,10,16,12,12,67,1024,4,0.0,8.7,8,0.0
2020-11-20,CRI,18,8,18,12,12,44,1023,4,0.0,8.7,6,0.0
2020-11-21,CRI,19,8,19,13,13,35,1021,4,0.0,8.7,5,0.0
2020-11-22,CRI,18,9,18,13,13,38,1017,4,0.0,8.7,4,0.0
2020-11-23,CRI,17,11,17,13,13,72,1017,3,0.0,8.7,6,0.0
2020-11-24,CRI,19,8,19,14,14,63,1018,5,0.0,8.7,3,0.0
2020-11-25,CRI,15,10,15,12,12,67,1022,4,0.0,8.7,9,0.0
2020-11-26,CRI,16,8,16,11,12,46,1022,4,0.0,8.7,9,0.0
2020-11-27,CRI,18,8,18,13,13,32,1022,4,0.0,8.7,2,0.0
2020-11-28,CRI,18,9,18,13,14,31,1024,4,0.0,8.7,3,0.0
2020-11-29,CRI,19,8,19,12,13,32,1022,3,0.0,7.0,2,0.0
2020-11-30,CRI,20,8,20,13,13,38,1024,4,0.0,8.7,4,0.0
2020-12-01,CRI,20,11,20,15,14,56,1022,5,0.0,8.7,4,0.0
2020-12-02,CRI,19,8,19,13,13,42,1019,4,0.0,8.7,4,0.0
2020-12-03,CRI,20,10,20,14,14,44,1022,5,0.0,8.7,2,0.0
2020-12-04,CRI,19,8,19,13,13,36,1024,3,0.0,7.0,3,0.0
2020-12-05,CRI,19,11,19,15,14,40,1024,5,0.0,8.7,3,0.0
2020-12-06,CRI,18,10,18,13,13,57,1025,4,0.0,8.7,5,0.0
2020-12-07,CRI,18,9,18,13,13,46,1020,4,0.0,8.7,6,0.0
2020-12-08,CRI,21,11,21,15,15,32,1021,5,0.0,8.7,4,0.0
2020-12-09,CRI,20,9,20,14,14,29,1018,4,0.0,8.7,3,0.0
2020-12-10,CRI,18,9,18,12,13,54,1016,4,0.0,8.7,6,0.0
2020-12-11,CRI,15,7,15,10,11,64,1022,4,0.0,8.7,4,0.0
2020-12-12,CRI,16,11,16,12,12,83,1022,3,0.0,3.5,5,0.9
2020-12-13,CRI,13,10,13,11,12,90,1023,3,0.0,3.5,6,1.9
2020-12-14,CRI,14,9,14,10,11,78,1025,4,0.0,8.7,5,0.7
2020-12-15,CRI,15,7,15,10,10,63,1025,4,0.0,8.7,3,0.0
2020-12-16,CRI,15,9,15,11,11,66,1023,3,0.0,8.7,3,0.0
2020-12-17,CRI,13,10,13,11,12,77,1019,3,0.0,3.5,9,4.0
2020-12-18,CRI,16,8,16,11,12,61,1025,4,0.0,8.7,4,0.0
2020-12-19,CRI,18,7,18,12,12,50,1028,4,0.0,8.7,4,0.0
2020-12-20,CRI,18,9,18,13,13,53,1025,4,0.0,8.7,4,0.0
2020-12-21,CRI,18,9,18,13,13,54,1018,4,0.0,8.7,4,0.0
2020-12-22,CRI,17,9,17,12,12,80,1021,3,0.0,8.7,4,0.0
2020-12-23,CRI,18,8,18,13,12,45,1023,4,0.0,8.7,4,0.0
2020-12-24,CRI,13,8,13,10,10,51,1022,3,0.0,5.2,3,0.0
2020-12-25,CRI,15,8,15,10,11,63,1020,3,0.0,7.0,9,0.6
2020-12-26,CRI,14,9,14,11,11,79,1022,3,0.0,7.0,6,0.5
2020-12-27,CRI,14,7,14,10,10,74,1016,3,0.0,8.7,6,1.7
2020-12-28,CRI,12,7,12,9,10,78,1009,3,0.0,5.2,7,4.9
2020-12-29,CRI,14,7,14,10,10,62,1022,4,0.0,8.7,4,0.0
2020-12-30,CRI,15,6,15,10,10,44,1026,4,0.0,8.7,3,0.0
2020-12-31,CRI,13,8,13,10,10,72,1021,4,0.0,8.7,8,0.1
2021-01-01,CRI,15,7,15,10,10,65,1021,3,0.0,8.7,3,0.0
2021-01-02,CRI,16,10,16,13,13,71,1024,3,0.0,3.7,4,0.2
2021-01-03,CRI,16,8,16,12,12,75,1024,4,0.0,8.7,2,0.1
2021-01-04,CRI,13,8,13,10,11,80,1020,3,0.0,3.7,10,7.0
2021-01-05,CRI,15,8,15,11,10,75,1024,4,0.0,8.7,4,0.1
2021-01-06,CRI,17,7,17,11,11,56,1023,3,0.0,8.7,3,0.1
2021-01-07,CRI,16,8,16,11,11,69,1022,3,0.0,5.4,3,0.0
2021-01-08,CRI,16,10,16,12,12,67,1024,3,0.0,3.7,5,0.2
2021-01-09,CRI,16,8,16,11,11,67,1024,4,0.0,8.7,5,0.0
2021-01-10,CRI,18,9,18,12,12,56,1025,4,0.0,8.7,4,0.0
2021-01-11,CRI,18,9,18,14,14,69,1025,4,0.0,8.7,3,0.0
2021-01-12,CRI,15,9,15,12,12,62,1025,3,0.0,7.0,2,0.0
2021-01-13,CRI,19,9,19,13,13,75,1027,4,0.0,8.7,3,0.0
2021-01-14,CRI,22,11,22,15,16,77,1026,5,0.0,8.7,5,0.0
2021-01-15,CRI,20,12,20,16,16,59,1024,4,0.0,7.0,4,0.0
2021-01-16,CRI,20,10,20,15,15,58,1020,5,0.0,8.7,5,0.0
2021-01-17,CRI,22,12,22,16,16,55,1018,5,0.0,8.7,5,0.0
2021-01-18,CRI,19,10,19,13,14,41,1012,4,0.0,8.7,10,0.0
2021-01-19,CRI,17,10,17,12,13,26,1014,4,0.0,8.7,15,0.0
2021-01-20,CRI,21,8,21,15,15,31,1019,5,0.0,8.7,4,0.0
2021-01-21,CRI,18,7,18,12,13,37,1017,4,0.0,8.7,3,0.0
2021-01-22,CRI,12,9,12,10,10,67,1015,3,0.0,3.8,7,0.5
2021-01-23,CRI,13,7,13,9,10,76,1013,3,0.0,8.7,7,0.6
2021-01-24,CRI,11,6,11,8,9,80,1013,2,0.0,3.8,7,6.3
2021-01-25,CRI,11,5,11,4,7,56,1011,3,0.0,8.7,20,0.9
2021-01-26,CRI,11,5,11,6,8,64,1014,2,0.0,5.4,9,0.3
2021-01-27,CRI,13,8,13,8,10,82,1007,3,0.0,3.8,19,30.4
2021-01-28,CRI,13,4,13,8,9,81,1008,3,0.0,3.8,13,9.4
2021-01-29,CRI,13,6,13,9,9,76,1013,3,0.0,3.8,5,2.1
2021-01-30,CRI,16,5,16,10,10,61,1021,4,0.0,8.7,5,0.0
2021-01-31,CRI,16,7,16,10,11,60,1021,3,0.0,8.7,9,0.0
2021-02-01,CRI,16,8,16,11,12,58,1017,3,0.0,8.7,10,0.0
2021-02-02,CRI,15,11,15,12,12,82,1018,3,0.0,3.8,7,11.6
2020-01-01,CIV,36,20,36,28,28,52,1011,7,0.0,11.6,5,0.0
2020-01-02,CIV,35,20,35,27,27,32,1012,7,0.0,11.6,5,0.0
2020-01-03,CIV,34,19,34,26,26,21,1013,7,0.0,11.6,5,0.0
2020-01-04,CIV,35,19,35,26,26,18,1012,7,0.0,11.6,6,0.0
2020-01-05,CIV,37,20,37,29,29,22,1012,8,0.0,11.6,3,0.0
2020-01-06,CIV,38,18,38,29,29,38,1010,8,0.0,11.6,4,0.0
2020-01-07,CIV,39,19,39,30,30,39,1010,8,0.0,11.6,4,0.0
2020-01-08,CIV,37,20,37,28,28,50,1010,8,0.0,11.6,5,0.0
2020-01-09,CIV,41,21,41,31,31,47,1010,8,0.0,11.6,4,0.0
