iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations
CHE,2021-02-25,0.09278202315472941,0.06127658111661514,0.03150544203811428,0.002356676008672837
CHE,2021-02-26,0.09574364384395768,0.06225990168717425,0.03348374215678344,0.002362084812691314
CHE,2021-02-27,0.09651806438375873,0.06252264936682737,0.03399541501693136,0.002348743096112404
CHE,2021-02-28,0.09675677293444085,0.06259560812325439,0.034161164811186466,0.0023549932696448664
CHE,2021-03-01,0.09941874588104549,0.06381595450546763,0.035602791375577855,0.0023942972455124655
CHE,2021-03-02,0.10253325543052938,0.06512428409971478,0.03740897133081459,0.0023823978766718164
CHE,2021-03-03,0.1063623280886765,0.06687865973201901,0.0394836683566575,0.0024447794163515836
CHE,2021-03-04,0.11037650203990039,0.0688854462185188,0.04149105582138158,0.002513531325208669
CHE,2021-03-05,0.11386289691456578,0.07056710348568572,0.043295793428880056,0.0025884132119533606
CHE,2021-03-06,0.11461880732505915,0.0709623067659691,0.04365650055909004,0.00258576890776655
CHE,2021-03-07,0.11485391000639561,0.07108466593243154,0.04376924407396407,0.0025852881251871296
CHE,2021-03-08,0.11765663205312551,0.07262473272995922,0.045031899323166306,0.002605360797877922
CHE,2021-03-09,0.1213157480694476,0.0746727463226443,0.04664300174680331,0.00268324757574399
CHE,2021-03-10,0.12494445458762136,0.07689708692633172,0.048047367661289635,0.0026546410122684897
CHE,2021-03-11,0.12881054750438384,0.07913705296385032,0.04967349454053352,0.0026334865787740022
CHE,2021-03-12,0.13209765799987958,0.08101414834955153,0.051083509650328034,0.0026050002109433566
CHE,2021-03-13,0.1328191924559444,0.08146488201775795,0.051354310438186446,0.0026000721895043
CHE,2021-03-14,0.1329923943801805,0.08158243335842617,0.05140996102175433,0.002591177711785027
CHE,2021-03-15,0.1355229934869586,0.08286431991080521,0.05265867357615338,0.0025523545184968476
CHE,2021-03-16,0.13899183979747515,0.08463552293338913,0.05435631686408601,0.002525190302759608
CHE,2021-03-17,0.1427799257407267,0.08647860295159637,0.056301322789130324,0.0025479072796372113
CHE,2021-03-18,0.14677919543198856,0.08848490865551675,0.0582942867764718,0.002566898191524308
CHE,2021-03-19,0.15012183631540732,0.0902279858972046,0.059893850418202714,0.002574831104084741
CHE,2021-03-20,0.1508587558140136,0.09062679504683363,0.06023196076717995,0.002577114821336987
CHE,2021-03-21,0.15102089973892305,0.09074194247460476,0.06027895726431828,0.002575552277953871
CHE,2021-03-22,0.15400619897018775,0.09236073741951249,0.06164546155067527,0.0026404579261755947
CHE,2021-03-23,0.1578728928651745,0.09454469228652863,0.06332820057864587,0.00269731046619203
CHE,2021-03-24,0.16209656782538073,0.09701447239701007,0.06508209542837066,0.0027595718102269426
CHE,2021-03-25,0.16677217841024192,0.0999908771505555,0.06678130125968641,0.0028560889130455425
CHE,2021-03-26,0.1710940532122947,0.10275489619964208,0.06833915701265264,0.002995996643656813
CHE,2021-03-27,0.1722996155301908,0.10365648373169976,0.06864313179849103,0.0030629456178410722
CHE,2021-03-28,0.17273075730828585,0.10400048366727489,0.06873027364101095,0.003101408224194686
CHE,2021-03-29,0.17670430513154872,0.1064658165388967,0.07023848859265203,0.003242638106899362
CHE,2021-03-30,0.18165708687344564,0.10975509055599982,0.07190199631744583,0.0033976904887623683
CHE,2021-03-31,0.1863081775467564,0.11256310121110334,0.07374507633565307,0.0034587498763487302
CHE,2021-04-01,0.19127778667893303,0.11536690501863693,0.0759108816602961,0.0035008183520479955
CHE,2021-04-02,0.1925293839288086,0.11609517043081365,0.07643421349799495,0.0030622244439719422
